CC, methode_BC	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setAutoRange_boolean_boolean, 17.0, 8.0, 0.47058824	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setMaximumDate_Date, 19.0, 6.0, 0.31578946	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java, AbstractXYAnnotation, setURL_String, 44.0, 21.0, 0.47727272	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, Axis_String, 31.0, 5.0, 0.16129032	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, adjustedLog10_double, 22.0, 11.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, setBase_double, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, estimateMaximumTickLabelHeight_Graphics2D, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, StandardTickUnitSource, equals_Object, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java, SunJPEGEncoderAdapter, setQuality_float, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, setupNumberFmtObj, 9.0, 3.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java, AbstractXYAnnotation, AbstractXYAnnotation, 6.0, 1.0, 0.16666667	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockParams.java, BlockParams, BlockParams, 6.0, 1.0, 0.16666667	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/MonthDateFormat.java, MonthDateFormat, MonthDateFormat_Locale_int, 83.0, 42.0, 0.5060241	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, #setTickUnit_DateTickUnit,_boolean), 27.0, 14.0, 0.5185185	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, setTickUnit_NumberTickUnit, 30.0, 16.0, 0.53333336	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, #setTickUnit_NumberTickUnit,_boolean), 30.0, 16.0, 0.53333336	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java, AbstractAnnotation, notifyListeners_AnnotationChangeEvent, 14.0, 5.0, 0.35714287	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java, CategoryTextAnnotation, hashCode, 11.0, 2.0, 0.18181819	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, setSmallestValue_double, 11.0, 4.0, 0.36363637	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, setTickLabelFont_Comparable_Font, 16.0, 6.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, pan_double, 16.0, 3.0, 0.1875	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setMinimumDate_Date, 21.0, 8.0, 0.3809524	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, createAttributedLabel_String, 13.0, 5.0, 0.3846154	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/ChartEntity.java, ChartEntity, getShapeCoords, 13.0, 5.0, 0.3846154	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogAxis.java, LogAxis, resizeRange2_double_double, 31.0, 12.0, 0.38709676	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java, QuarterDateFormat, QuarterDateFormat_TimeZone_String[], 51.0, 20.0, 0.39215687	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTickUnit.java, DateTickUnit, hashCode, 10.0, 2.0, 0.2	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setInverted_boolean, 10.0, 4.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java, CategoryLabelPosition, CategoryLabelPosition, 5.0, 1.0, 0.2	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, clear, 5.0, 1.0, 0.2	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LineBorder.java, LineBorder, LineBorder, 5.0, 1.0, 0.2	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, setTickLabelPaint_Comparable_Paint, 17.0, 7.0, 0.4117647	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setLabelFont_Font, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setTickLabelFont_Font, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setTickMarkStroke_Stroke, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnits.java, TickUnits, _{@code, 12.0, 5.0, 0.41666666	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setUpperBound_double, 14.0, 6.0, 0.42857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SerialDate.java, SerialDate, addMonths_int_SerialDate, 18.0, 8.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CyclicNumberAxis, org.jfree.chart.axis.ValueAxis#setFixedAutoRange_double), 9.0, 4.0, 0.44444445	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnitSource.java, NumberTickUnitSource, NumberTickUnitSource_boolean_NumberFormat, 9.0, 2.0, 0.22222222	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/AxisEntity.java, AxisEntity, hashCode, 9.0, 2.0, 0.22222222	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/ChartEntity.java, ChartEntity, hashCode, 9.0, 2.0, 0.22222222	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/JFreeChartEntity.java, JFreeChartEntity, hashCode, 9.0, 2.0, 0.22222222	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SymbolAxis.java, SymbolAxis, valueToString_double, 13.0, 3.0, 0.23076923	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setAttributedLabel_AttributedString, 15.0, 7.0, 0.46666667	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setLowerBound_double, 15.0, 7.0, 0.46666667	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, DefaultAxisEditor_Axis, 99.0, 24.0, 0.24242425	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, resizeRange2_double_double, 24.0, 12.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, getTickLabelFont_Comparable, 16.0, 8.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, getTickLabelPaint_Comparable, 16.0, 8.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setTickLabelInsets_RectangleInsets, 14.0, 7.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CyclicNumberAxis, org.jfree.chart.axis.ValueAxis#setAutoRangeMinimumSize_double,org.jfree.chart.axis.ValueAxis#setAutoRangeMinimumSize_double,, 14.0, 7.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, makeTickLabel_double_boolean, 12.0, 6.0, 0.5	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColorBlock.java, ColorBlock, draw_Graphics2D_Rectangle2D, 12.0, 3.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisSpace.java, AxisSpace, ensureAtLeast_AxisSpace, 8.0, 2.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java, ExtendedCategoryAxis, ExtendedCategoryAxis_String, 8.0, 2.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultTitleEditor.java, DefaultTitleEditor, enableOrDisableControls, 8.0, 2.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/CategoryLabelEntity.java, CategoryLabelEntity&lt;C, hashCode, 8.0, 2.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java, AbstractAnnotation, AbstractAnnotation, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, AxisState, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, CategoryAxis, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, DateAxis, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/MonthDateFormat.java, MonthDateFormat, MonthDateFormat, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, NumberAxis, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnitSource.java, NumberTickUnitSource, NumberTickUnitSource, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java, QuarterDateFormat, QuarterDateFormat, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, StandardTickUnitSource, StandardTickUnitSource, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnits.java, TickUnits, TickUnits, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockBorder.java, BlockBorder, BlockBorder, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, BlockContainer, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockResult.java, BlockResult, BlockResult, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/FlowArrangement.java, FlowArrangement, FlowArrangement, 4.0, 1.0, 0.25	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, CategoryAxis_String, 19.0, 5.0, 0.2631579	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, getAttributedLabel, 15.0, 8.0, 0.53333336	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setRange_Date_Date, 15.0, 8.0, 0.53333336	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setRange_double_double, 15.0, 8.0, 0.53333336	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setRange_Range, 28.0, 15.0, 0.53571427	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setTickMarksVisible_boolean, 13.0, 7.0, 0.53846157	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, removeCategoryLabelToolTip_Comparable, 13.0, 7.0, 0.53846157	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, pan_double, 11.0, 3.0, 0.27272728	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LineBorder.java, LineBorder, LineBorder_Paint_Stroke_RectangleInsets, 11.0, 3.0, 0.27272728	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java, XYPolygonAnnotation, XYPolygonAnnotation_double[], 45.0, 25.0, 0.5555556	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setUpperMargin_double, 16.0, 9.0, 0.5625	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, TextAnnotation, TextAnnotation_String, 14.0, 4.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setVisible_boolean, 14.0, 8.0, 0.5714286	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setMinorTickMarksVisible_boolean, 14.0, 8.0, 0.5714286	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setVerticalTickLabels_boolean, 14.0, 8.0, 0.5714286	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock, LabelBlock_String_Font_Paint, 14.0, 4.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SymbolAxis.java, SymbolAxis, getSymbols, 7.0, 2.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SerialDate.java, SerialDate, toString, 7.0, 2.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getTickLabelInsets, 7.0, 2.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultLogAxisEditor.java, DefaultLogAxisEditor, DefaultLogAxisEditor_LogAxis, 7.0, 2.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultNumberAxisEditor.java, DefaultNumberAxisEditor, DefaultNumberAxisEditor_NumberAxis, 7.0, 2.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/SunPNGEncoderAdapter.java, SunPNGEncoderAdapter, getQuality, 7.0, 2.0, 0.2857143	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, removeCategoryLabelURL_Comparable, 15.0, 9.0, 0.6	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setLocale_Locale, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, calculateTotalWidth_double, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/AbstractBlock.java, AbstractBlock, calculateTotalHeight_double, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockBorder.java, BlockBorder, BlockBorder_RectangleInsets_Paint, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPolarPlotEditor.java, DefaultPolarPlotEditor, DefaultPolarPlotEditor_PolarPlot, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/AxisEntity.java, AxisEntity, toString, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/ChartEntity.java, ChartEntity, toString, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/JFreeChartEntity.java, JFreeChartEntity, toString, 10.0, 3.0, 0.3	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, XYTextAnnotation, XYTextAnnotation_String_double_double, 23.0, 7.0, 0.3043478	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, , 13.0, 4.0, 0.30769232	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, NumberAxis_String, 13.0, 4.0, 0.30769232	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, #resizeRange_double), 29.0, 18.0, 0.62068963	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ValueAxis.java, ValueAxis, setLowerMargin_double, 19.0, 12.0, 0.6315789	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setTimeline_Timeline, 17.0, 11.0, 0.64705884	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Axis.java, Axis, setTickLabelsVisible_boolean, 18.0, 12.0, 0.6666667	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, DateAxis_String_TimeZone_Locale, 18.0, 6.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CyclicNumberAxis, CyclicNumberAxis_double_double_String, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/LabelBlock.java, LabelBlock, arrange_Graphics2D_RectangleConstraint, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultPolarPlotEditor.java, DefaultPolarPlotEditor, createPlotTabs_Plot, 12.0, 4.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, setTickMarkPosition_DateTickMarkPosition, 9.0, 3.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java, ExtendedCategoryAxis, , 9.0, 3.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ModuloAxis.java, ModuloAxis, ModuloAxis_String_Range, 9.0, 3.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/RectangleConstraint.java, RectangleConstraint, toString, 9.0, 3.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, XYDataImageAnnotation, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYImageAnnotation.java, XYImageAnnotation, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/AxisState.java, AxisState, AxisState_double, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CategoryAxis.java, CategoryAxis, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CyclicNumberAxis, centerRange_double, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateAxis.java, DateAxis, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/DateTick.java, DateTick, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, LogarithmicAxis, LogarithmicAxis_String, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/ModuloAxis.java, ModuloAxis, getDisplayCentralValue, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberTickUnit.java, NumberTickUnit, toString, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, StandardTickUnitSource, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java, SubCategoryAxis, SubCategoryAxis_String, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java, SubCategoryAxis, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Tick.java, Tick, toString, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockContainer.java, BlockContainer, add_Block_Object, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BlockResult.java, BlockResult, getEntityCollection, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate, getYYYY, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate, getMonth, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate, getDayOfMonth, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate, hashCode, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultAxisEditor.java, DefaultAxisEditor, getLabelInsets, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultTitleEditor.java, DefaultTitleEditor, attemptModifyShowTitle, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/encoders/SunPNGEncoderAdapter.java, SunPNGEncoderAdapter, isEncodingAlpha, 6.0, 2.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/BorderArrangement.java, BorderArrangement, BorderArrangement, 3.0, 1.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/CenterArrangement.java, CenterArrangement, CenterArrangement, 3.0, 1.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColumnArrangement.java, ColumnArrangement, ColumnArrangement, 3.0, 1.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SerialDate.java, SerialDate, SerialDate, 3.0, 1.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/editor/DefaultChartEditorFactory.java, DefaultChartEditorFactory, DefaultChartEditorFactory, 3.0, 1.0, 0.33333334	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/SymbolAxis.java, SymbolAxis, SymbolAxis_String_String[], 14.0, 5.0, 0.35714287	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, XYTitleAnnotation, XYTitleAnnotation_double_double_Title, 25.0, 9.0, 0.36	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, StandardTickUnitSource, getCeilingTickUnit_double, 11.0, 4.0, 0.36363637	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/EmptyBlock.java, EmptyBlock, draw_Graphics2D_Rectangle2D_Object, 11.0, 4.0, 0.36363637	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, SpreadsheetDate, toDate, 11.0, 4.0, 0.36363637	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, CyclicNumberAxis, writeObject_ObjectOutputStream, 8.0, 3.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, calculateLowestVisibleTickValue, 8.0, 3.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/NumberAxis.java, NumberAxis, calculateHighestVisibleTickValue, 8.0, 3.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/Tick.java, Tick, , 8.0, 3.0, 0.375	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java, XYPointerAnnotation, XYPointerAnnotation_String_double_double_double, 18.0, 7.0, 0.3888889	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, StandardTickUnitSource, getLargerTickUnit_TickUnit, 15.0, 6.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/axis/TickUnits.java, TickUnits, , 10.0, 4.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColorBlock.java, ColorBlock, arrange_Graphics2D_RectangleConstraint, 10.0, 4.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/block/ColorBlock.java, ColorBlock, draw_Graphics2D_Rectangle2D_Object, 10.0, 4.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/CategoryItemEntity.java, CategoryItemEntity&lt;R, toString, 10.0, 4.0, 0.4	
https://github.com/jfree/jfreechart/blob/master/src/main/java/org/jfree/chart/entity/ChartEntity.java, ChartEntity, ChartEntity_Shape_String_String, 10.0, 4.0, 0.4	
